url,meta,sender,sender_type,sender_id,page1text,page1emoji,page2text,page2emoji,page3text,page3emoji,page4text,page4emoji,page5text,page5emoji,page6text,page6emoji,page7text,page7emoji,page8text,page8emoji,page9text,page9emoji,page10text,page10emoji,page11text,page11emoji,page12text,page12emoji,page13text,page13emoji,page14text,page14emoji,page15text,page15emoji,page16text,page16emoji,page17text,page17emoji,page18text,page18emoji,page19text,page19emoji,page20text,page20emoji,page21text,page21emoji,page22text,page22emoji,page23text,page23emoji,page24text,page24emoji,questions,maxquestions,sex,age,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,i-have-received-written-information-about-the-purpose-and-methods-of-the-experiment-i-know-that-my-participation-is-voluntary-and-that-i-can-withdraw-from-the-experiment-at-any-time-without-having-to-give-a-reason-i-give-my-consent-to-participate-in-this-study-,what-is-your-sex,what-is-your-age-group,page6textanswer,how-much-do-you-agree-with-the-statement,page13emojianswer,page9textanswer,page18emojianswer,page8emojianswer,page12emojianswer,page19textanswer,page20textanswer,page18textanswer,page14emojianswer,page3emojianswer,page15textanswer,page16emojianswer,page1emojianswer,page1textanswer,page2textanswer,CK,page15emojianswer,page10emojianswer,page21emojianswer,page14textanswer,page22emojianswer,page11textanswer,page19emojianswer,page17emojianswer,page9emojianswer,page22textanswer,page7textanswer,page4emojianswer,page5textanswer,page12textanswer,page24textanswer,page20emojianswer,page8textanswer,page16textanswer,page23textanswer,page17textanswer,page11emojianswer,page24emojianswer,page7emojianswer,page4textanswer,page21textanswer,page23emojianswer,page6emojianswer,page2emojianswer,page5emojianswer,page3textanswer,page10textanswer,page13textanswer,totaltextanswers,totaltextscore,totalemojianswers,totalemojiscore,emojiscore,textscore
,,Page24_emoji,html.Page,4_0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,24,100,100,,form submission,26033.781999999897,19403.55499999987,19398.486,19415.153,45448.934999999896,45449.375000000146,2020-10-28T10:19:29.094Z,45550.573,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,
,,Page20_emoji,html.Page,4_1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,3,24,100,100,,form submission,31239.097000000118,45537.984999999935,45533.906,45550.573,76789.67000000011,76790.09499999984,2020-10-28T10:20:00.436Z,76902.736,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,,,
,,Page3_emoji,html.Page,4_2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,4,24,100,100,,form submission,28480.094000000012,76890.60000000018,76886.069,76902.736,105382.83000000002,105383.20000000022,2020-10-28T10:20:29.029Z,107287.868,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,4,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,,,
,,Page23_text,html.Page,4_3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,5,24,100,100,,form submission,16778.322,107274.35000000014,107271.201,107287.868,124066.19,124066.67000000016,2020-10-28T10:20:47.713Z,124155.862,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,2,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,7,,,,,,,,,,,,,,,,
,,Page1_text,html.Page,4_4,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,6,24,100,100,,form submission,19380.008000000176,124142.08499999995,124139.195,124155.862,143535.87000000017,143536.25999999986,2020-10-28T10:21:07.183Z,143624.013,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,1,,,,,,,,,,7,,,,7,,,,,,,,,,,,,,,,,,7,,,7,,,7,,,,,,,,,,,,,,,,
,,Page7_text,html.Page,4_5,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,7,24,100,100,,form submission,9830.02700000006,143610.42499999984,143607.346,143624.013,153454.04000000007,153454.45500000005,2020-10-28T10:21:17.101Z,153624.708,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,3,,,,,,,,,,7,,,,7,,,,,,,,,,,,,7,,,,,7,,,7,,,7,,,,,,,,,,,,,,,,
,,Page3_text,html.Page,4_6,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,7,24,100,100,,skipped,,153545.09999999983,,,153454.04000000007,153545.5750000001,2020-10-28T10:21:17.192Z,153624.708,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,,,,,,,,,,,7,,,,7,,,,,,,,,,,,,7,,,,,7,,,7,,,7,,,,,,,,7,,,,,,,,
,,Page16_text,html.Page,4_7,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,8,24,100,100,,form submission,23305.387000000163,153613.62499999994,153608.041,153624.708,176930.09500000018,176930.56999999998,2020-10-28T10:21:40.578Z,177042.875,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,1,,,,,,,,,,7,,,,7,,,,,,,,,,,,,7,,,,,7,,7,7,,,7,,,,,,,,7,,,,,,,,
,,Page4_emoji,html.Page,4_8,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,9,24,100,100,,form submission,14278.605000000069,177031.03500000044,177026.208,177042.875,191321.48000000007,191322.01000000033,2020-10-28T10:21:54.969Z,191560.35,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,5,,,,,,,,,,7,,,,7,,,,,,,,,,,,,7,7,,,,7,,7,7,,,7,,,,,,,,7,,,,,,,,
,,Page24_text,html.Page,4_9,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,9,24,100,100,,skipped,,191415.52999999977,,,191321.48000000007,191415.97000000047,2020-10-28T10:21:55.063Z,191560.35,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,,,,,,,,,,,7,,,,7,,,,,,,,,,,,,7,7,,,7,7,,7,7,,,7,,,,,,,,7,,,,,,,,
,,Page20_text,html.Page,4_10,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,9,24,100,100,,skipped,,191481.14000000033,,,191321.48000000007,191481.51000000007,2020-10-28T10:21:55.129Z,191560.35,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,,,,,,,,7,,,7,,,,7,,,,,,,,,,,,,7,7,,,7,7,,7,7,,,7,,,,,,,,7,,,,,,,,
,,Page5_text,html.Page,4_11,true,false,false,false,false,true,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,10,24,100,100,,form submission,8537.735000000073,191547.1249999996,191543.683,191560.35,200098.08500000008,200098.6049999997,2020-10-28T10:22:03.746Z,200194.368,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,3,,,,,,,7,,,7,,,,7,,,,,,,,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,,,,7,,,,,,,,
,,Page6_emoji,html.Page,4_12,true,false,false,false,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,11,24,100,100,,form submission,19069.01699999976,200180.73500000036,200177.701,200194.368,219263.38499999975,219263.78499999965,2020-10-28T10:22:22.912Z,219345.899,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,1,,,,,,,7,,,7,,,,7,,,,,,,,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,7,,,7,,,,,,,,
,,Page2_emoji,html.Page,4_13,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,12,24,100,100,,form submission,6647.096000000049,219332.60000000018,219329.232,219345.899,225992.99500000005,225993.3850000002,2020-10-28T10:22:29.641Z,226112.701,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,1,,,,,,,7,,,7,,,,7,,,,,,,,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page15_emoji,html.Page,4_14,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,13,24,100,100,,form submission,31462.25900000037,226103.30500000008,226096.034,226112.701,257574.96000000037,257575.42500000045,2020-10-28T10:23:01.224Z,257681.663,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,1,,,,,,,7,,,7,,,,7,,,7,,,,,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page22_emoji,html.Page,4_15,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,14,24,100,100,,form submission,18993.726999999897,257670.95999999993,257664.996,257681.663,276675.3899999999,276675.8649999997,2020-10-28T10:23:20.325Z,276783.004,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,7,,,,,,,7,,,7,,,,7,,,7,,,,7,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page13_emoji,html.Page,4_16,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,15,24,100,100,,form submission,19784.976000000257,276771.5199999998,276766.337,276783.004,296567.9800000003,296568.3750000003,2020-10-28T10:23:40.218Z,296651.315,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,7,7,,,,,,7,,,7,,,,7,,,7,,,,7,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page10_emoji,html.Page,4_17,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,16,24,100,100,,form submission,14179.684999999648,296639.6149999996,296634.648,296651.315,310830.99999999965,310831.2499999997,2020-10-28T10:23:54.481Z,310918.797,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,2,7,,,,,,7,,,7,,,,7,,,7,7,,,7,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page8_emoji,html.Page,4_18,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,17,24,100,100,,form submission,10222.548000000417,310906.1800000004,310902.13,310918.797,321141.34500000044,321141.8200000003,2020-10-28T10:24:04.791Z,321236.115,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,3,7,,,7,,,7,,,7,,,,7,,,7,7,,,7,,,,,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page9_emoji,html.Page,4_19,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,18,24,100,100,,form submission,11655.939999999828,321223.6950000001,321219.448,321236.115,332892.0549999998,332892.54000000027,2020-10-28T10:24:16.542Z,333086.849,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,4,7,,,7,,,7,,,7,,,,7,,,7,7,,,7,,,,7,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page2_text,html.Page,4_20,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,18,24,100,100,,skipped,,332990.78500000044,,,332892.0549999998,332991.2049999998,2020-10-28T10:24:16.641Z,333086.849,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,,7,,,7,,,7,,,7,,,,7,7,,7,7,,,7,,,,7,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page14_text,html.Page,4_21,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,19,24,100,100,,form submission,20770.48100000026,333075.1999999998,333070.182,333086.849,353857.33000000025,353857.85499999975,2020-10-28T10:24:37.508Z,354288.328,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,2,7,,,7,,,7,,,7,,,,7,7,,7,7,,7,7,,,,7,,7,7,7,,7,7,,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page8_text,html.Page,4_22,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,19,24,100,100,,skipped,,354107.73999999993,,,353857.33000000025,354108.1749999999,2020-10-28T10:24:37.758Z,354288.328,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,,7,,,7,,,7,,,7,,,,7,7,,7,7,,7,7,,,,7,,7,7,7,,7,7,7,7,7,,,7,,,,,7,7,,7,,,,,,,,
,,Page11_emoji,html.Page,4_23,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,20,24,100,100,,form submission,11104.811999999685,354274.2650000005,354271.661,354288.328,365393.13999999966,365393.6550000003,2020-10-28T10:24:49.044Z,365622.376,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,4,7,,,7,,,7,,,7,,,,7,7,,7,7,,7,7,,,,7,,7,7,7,,7,7,7,7,7,,7,7,,,,,7,7,,7,,,,,,,,
,,Page11_text,html.Page,4_24,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,20,24,100,100,,skipped,,365476.79000000015,,,365393.13999999966,365477.2349999998,2020-10-28T10:24:49.127Z,365622.376,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,,7,,,7,,,7,,,7,,,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,,,,7,7,,7,,,,,,,,
,,Page10_text,html.Page,4_25,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,20,24,100,100,,skipped,,365544.0400000002,,,365393.13999999966,365544.4300000004,2020-10-28T10:24:49.195Z,365622.376,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,,7,,,7,,,7,,,7,,,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,,,,7,7,,7,7,,,,,,,
,,Page12_emoji,html.Page,4_26,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,21,24,100,100,,form submission,11551.583999999624,365609.9950000002,365605.709,365622.376,377173.9599999996,377174.4199999998,2020-10-28T10:25:00.825Z,377690.252,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,,4,7,,,7,7,,7,,,7,,,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,,,,7,7,,7,7,,,,,,,
,,Page6_text,html.Page,4_27,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,21,24,100,100,,skipped,,377309.4699999997,,,377173.9599999996,377309.87500000035,2020-10-28T10:25:00.960Z,377690.252,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,7,,7,,,7,7,,7,,,7,,,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,,,,7,7,,7,7,,,,,,,
,,Page16_emoji,html.Page,4_28,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,21,24,100,100,,skipped,,377395.0650000002,,,377173.9599999996,377395.61499999993,2020-10-28T10:25:01.046Z,377690.252,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,7,,7,,,7,7,,7,,,7,,7,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,,,,7,7,,7,7,,,,,,,
,,Page4_text,html.Page,4_29,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,21,24,100,100,,skipped,,377461.785,,,377173.9599999996,377462.1750000001,2020-10-28T10:25:01.113Z,377690.252,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,7,,7,,,7,7,,7,,,7,,7,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,7,,,7,7,,7,7,,,,,,,
,,Page5_emoji,html.Page,4_30,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,21,24,100,100,,skipped,,377526.14500000025,,,377173.9599999996,377526.53500000044,2020-10-28T10:25:01.177Z,377690.252,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,7,,7,,,7,7,,7,,,7,,7,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,7,,,7,7,7,7,7,,,,,,,
,,Page15_text,html.Page,4_31,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,21,24,100,100,,skipped,,377613.88000000035,,,377173.9599999996,377614.28000000026,2020-10-28T10:25:01.265Z,377690.252,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,7,,7,,,7,7,,7,,,7,7,7,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,7,,,7,7,7,7,7,,,,,,,
,,Page18_emoji,html.Page,4_32,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false,true,true,false,false,true,22,24,100,100,,form submission,13706.087999999814,377678.7900000004,377673.585,377690.252,391396.3399999998,391396.8,2020-10-28T10:25:15.047Z,391491.08,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,7,5,7,,7,7,7,,7,,,7,7,7,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,7,,,7,7,7,7,7,,,,,,,
,,Page19_text,html.Page,4_33,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,true,true,false,false,true,23,24,100,100,,form submission,11341.655000000377,391478.60999999964,391474.413,391491.08,402832.7350000004,402833.1899999998,2020-10-28T10:25:26.484Z,403258.447,1603881078,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8xhlx,,,,,7,4,7,,7,7,7,7,7,,,7,7,7,,7,7,,7,7,,7,7,7,,,7,,7,7,7,,7,7,7,7,7,,7,7,,7,,,7,7,7,7,7,,,,,,,
